article,label
"As Vladimir Putin’s government continues to come under fire for the recent crackdown on homosexuality in Russia, the Russian president’s lavish lifestyle is also gaining closer scrutiny. In addition to private planes and yachts at his disposal, Putin has 20 palaces to spend time in at his beck and call. One of these palaces is located in Lake Valdai in the middle of the Valdai Hills in Novgorod Oblast, Russia.Putin spent last weekend in this grandiose palace which has a cinema, two restaurants and bowling alley. Eyewitness reports emanating from the palace’s staff of butlers and chambermaids confirmed that while vacationing at the palace, a surreal incident happened. As Putin was preparing to retire for the evening, he heard some loud music coming from the palace’s cinema. Putin immediately descended the spiral staircase across from his bedroom and entered the cinema which was located on the ground floor of the two-story south wing of the palace.What Putin saw shocked him. It was a film showing composer Peter Tchaikovsky conducting the Moscow Philharmonic Orchestra. The orchestra was playing music from Swan Lake. As the camera panned to a stage above the orchestra pit, two male dancers were seen pirouetting and crisscrossing the breadth of the huge stage in what was obviously a scene depicting lovers. Putin immediately recognized the dancers: an aging Vaslav Nijinsky and a young Rudolf Nureyev. As the orchestra executed a loud crescendo, the two men kissed and a white transparent curtain quickly dropped in front of the dancers, followed by a text credit projected onto the curtain which read, “Choreographed by Serge Diaghilev.”Putin, of course, knew that all the characters he saw on the cinema screen, incuding the choreographer, were among Russia’s famous homosexuals. Eyewitnesses couldn’t tell whether Putin was bothered or amused by the homosexual ghosts.There is no word from Putin or his press corps on whether this surreal experience would change his mind regarding his controversial policy on homosexuality in Russia.",0
"It is the Catholic Church’s mandate to speak out against the continuing gangland-style street executions of drug suspects resulting from the Duterte administration’s war on drugs, the head of the Cebu archdiocese, the country’s biggest in terms of population, said.“If the President believes that killing people is the way to solve the drug problem in the country, we in the Church believe otherwise,” said Cebu Archbishop Jose Palma, who heads a flock of at least two million Catholics.“We will not stop talking about what we believe is right and true because that’s our mandate,” he said.Palma made the statements when asked to react to President Rodrigo Duterte’s latest invectives-laden rant against the Church’s continuing criticism of his brutal war on drugs, which has already claimed the lives of 7,000 men and women from urban poor communities.In a speech in Cagayan de Oro City, Mr. Duterte blasted the Church anew, accusing it again of hypocrisy and obstructing his vision of a drug-free Philippines instead of helping.“We forgive him,” said Palma of the President’s insults against the Church.“Why should we get hurt?” Palma said in an interview after celebrating Mass for the 103rd birthday of Teofilo Camomot, a Cebuano bishop who is candidate for sainthood.Palma urged the faithful to pray for the President instead.But contrary to the President’s accusation that the Church is an obstructionist in the war on drugs, Palma said the Church was active in fighting the drug menace not by killing people but by giving them hope.“A lot of things are being done by the Church long before he (Mr. Duterte) assumed the presidency,” said Palma.He said these activities were not publicized, which was being used to justify accusations that the Church was doing nothing to fight the drug menace.“We don’t let our left hand know what the right hand is doing,” said Palma.“Deep in our hearts, we know we have done quite a number of things for the good of the people,” he said.He did not elaborate on Church programs related to the fight against drugs, but on Friday, Palma led graduation rites for the sixth batch of drug users who finished a rehabilitation program, known as “Surrender to God,” in the town of Liloan, northern Cebu.Since July, at least 100 drug users had gone through rehabilitation under Surrender to God and another Church-initiated program, Lahat Labang, in Liloan.Two weeks ago, Palma launched the Cebu Archdiocesan Program for Drug Dependents to expand the Church’s campaign to save drug users.Palma said the Church was not opposed to Mr. Duterte’s war on drugs, but on how it was being carried out.",1
"Malacañang shrugged off calls made by three U.S. senators for the State Department to review its process of extending aid to the Philippines amid what they call “a campaign of mass atrocities” by the government of President Rodrigo Duterte.Senators Edward Markey, Marco Rubio, and Christopher Coon, in a letter dated December 22, said the president’s so-called war on drugs or Project Tokhang “appears to be a campaign of mass atrocities thinly disguised as a response to a public health emergency.”It was addressed to assistant secretary William Brownfield of the U.S. Department of State’s Bureau of International Narcotics and Law Enforcement Affairs.Presidential spokesman Ernesto Abella declined to comment on the matter on Tuesday, December 27, simply saying that “they (three US senators) are entitled to their own opinions.”Markey, Rubio and Coons expressed concern about reports of “at least 2,000 extrajudicial killings” and “another 3,800 deaths” that they said resulted from “inadequately investigated homicides believed to be connected to the campaign.”They also slammed Duterte’s plan to “to kill another 20,000 to 30,000 people, many simply because they suffer from a drug use disorder” instead of doing ways to “address the systemic problems related to the country’s drug crisis, invest in treatment programs, or approach the epidemic with an emphasis on the health and well-being of the Philippine people.”The senators called on Washington to review and scrutinize its financial aid to the Philippines, especially the $32-million funding for training and other law-enforcement assistance pledged by U.S. Secretary of State John Kerry to ensure that “no foreign assistance is being provided to support egregious acts against humanity.”Duterte had consistently denied his government’s involvement in extrajudicial killings, defending the police operations as legitimate.He had also lambasted the U.S. for its criticisms on Duterte’s human rights record, having already declared it can live without U.S. aid following its rapprochement with China, which expressed readiness to provide assistance.",1
"The fact alone that reproductive health is so ""controversial"" in the Philippines already says a lot about our society. It is like two frogs in a pot of water being slowly heated to boiling point debating the finer details around the pros and cons of hopping out of said pot.Population growth, like environmental degradation is a slow disaster. It does not happen in a big catastrophic bang that galvanises people to action. Instead, it creeps up slowly enough not to disturb the trajectory of the comfy momentum that the current paradigm is riding upon.It takes a lot of intelligence and mental discipline to see slow disasters for what they are and implement the appropriate measures in a systematic way to arrest its slow erosion of the quality of our lives. It is time we step up to the challenge and prove our collective intelligence and together muster the mental discipline to overcome the onslaught of this *preventable* catastrophe.",0
Share this Video! Visit and follow our website: Duterte News Global © Duterte News Global So what can you say about this one? Le...,0
"Sen. Grace Poe on Friday vowed to push for the final approval of the P8.73-billion fund for the national feeding program in next year’s budget.Saying the “nutri-meals” program would be a “safety net” for malnourished students, Poe said this would cover all “severely wasted,” or those with chronic malnutrition, and “wasted” pupils to improve their nutritional status at the end of 120 feeding days and increase their classroom attendance and performance.The outlay will be sourced from the budget allocated for the Department of Education (DepEd) and the Department of Social Welfare and Development (DSWD). It will get a P5.3-billion share from DepEd’s budget and P3.43 billion from DSWD.“Ten billion pesos is a small price given the massive positive effect that can be achieved through this program,” Poe said.A staunch advocate of free nutri-meals for students, Poe cosponsored the Senate bill creating a national school feeding program.",1
"Persons with disability (PWD) can soon buy some products and avail of services without paying additional taxes.They will have to thank Republic Act (RA) 10754, or An Act Expanding the Benefits and Privileges of Persons With Disability (PWDs), whose Implementing Rules and Regulations (IRR) will soon be in place eight months after the law took effect on March 23.Social Welfare Secretary Judy Taguiwalo said RA 10754 will give additional value-added tax exemption in purchasing certain goods and services that are covered by VAT.This is on top of the 20 percent discount they are already entitled to under Republic Act 9442, or An Act Amending RA 7277, or the Magna Carta for Disabled Persons and for Other Purposes, Taguiwalo added.The tax exemption law covers restaurants; recreation centers, such as theaters, cinema houses and concert halls; and lodging establishments, such as inns, motorist hotels and dormitories.It also applies to the purchase of medicines and foods for special medical purposes; medical and dental services, including laboratory fees and professional fees of attending doctors; domestic air, sea and land transportation travel; and funeral and burial services.Taguiwalo noted that RA 10754 directs all establishments to place signage on the benefits and privileges of persons with disability within their premises so that the PWD will know what they are entitled to.The law also declares that subsequent purchases made by the PWD on the same day from the same establishment are still subject to VAT-exemption and 20 percent discount, she said.Other salient features of the IRR include reiteration of the right of PWD to social insurance (thru the Government Service Insurance System, Social Security System or Pag-IBIG), educational assistance, special discounts in the purchase of basic necessities and prime commodities and express lanes in all commercial and government establishments.It also includes provision of tax incentives for those caring for and living with persons with disability up to the fourth degree of affinity or consanguinity.Further, RA 10754 also covers certain vitamins, minerals and herbs in the definition of drug or medicine as long as these are in accordance with the Food and Drug Administration’s cutoff as well as food for special medical purposes.It also makes the benefits and privileges available to Filipinos who hold foreign passports but are registered as dual citizens and those who have reacquired their Filipino citizenship thru RA 9225, or the Citizenship Retention and Reacquisition Act of 2003.According to Taguiwalo, double discounts are not allowed by the same law.“This means that if a person with disability is a senior citizen, who is also entitled to a 20 percent discount under his/her valid senior citizen identification card [ID], the PWD shall use either his/her Senior Citizen ID or PWD ID card to avail of the 20 percent discount, she explained.The DSWD chief said the PWD should present proof of entitlement such as ID issued by the Persons with Disability Affairs Office or the City/Municipal Social Welfare Development Office where the PWD reside, passport of the concerned person with apparent disability or an ID issued by the National Council on Disability Affairs for the PWD to enjoy their expanded benefits and privileges as provided by pro-PWD laws.",1
"The Manager of the Rizal Commercial Banking Corp. branch on Jupiter Street in Makati City—gatekeeper of the suspicious bank accounts involved in the $81-million cross-border remittance being investigated by antimoney laundering authorities—is either a negligent banker or a scapegoat, depending on which narrative one reads.Maia Santos-Deguito of the RCBC branch, among the bank’s best performing branches, is being investigated by the RCBC head office for alleged violations of the bank’s money-laundering and terrorist financing-prevention program manual, and for falsification of deposit account opening and other offenses listed by RCBC’s human resources (HR) group in a show-cause memorandum dated March 2.However, Deguito, in a reply to the allegations dated March 7, vehemently denied all the accusations against her.She claimed that all her actions in connection with the questioned transactions were aboveboard, in compliance with applicable rules and procedures and customary practices of the bank, and were known to higher-ups at the head office, including the bank’s president.CEO’s instructionsIn an interview on Monday, lawyer Ferdie Topacio said his client, Deguito, had told him that she received specific instructions directly from RCBC president and CEO Lorenzo Tan to allow the transfer of $81 million into five accounts in her branch.In a press statement on Wednesday, however, Tan branded as “malicious” what he described as “insinuations” that the RCBC top management had approved the multimillion-dollar transfer into the Jupiter branch, which later turned out to be part of an international money-laundering scheme. (See related story on this page.)Five out of six individuals are being probed by the Anti-Money Laundering Council (AMLC) in line with an $81-million remittance that the Bangladesh Bank, the South Asian country’s central bank, reported as fraudulent and stolen from its US account. The five individuals kept deposit accounts at the RCBC branch on Jupiter Street.Four of the accounts—those held by Michael Francisco Cruz, Jessie Christopher Lagrosas, Enrico Teodoro Vasquez and Alfred Santos Vergara—were opened in May 2015 and facilitated by Deguito. These accounts had no activity until the $81 million was wired by the US Federal Reserve Bank of New York.Alleged violationsCiting the bank’s internal investigation, the RCBC memo signed by HR group head Rowena Subido, a copy of which was obtained by the Inquirer, alleged that the branch manager had committed “grave misconduct” and that her actions had resulted in loss of trust and confidence.Subido listed a number of Deguito’s alleged violations, including the following:Opening the bank accounts of the clients (who are now under AMLC investigation) without thorough scrutiny, in violation of the know-your-customer (KYC) rule.Vouching for the remittances from Bangladesh as “valid” and “clean” that in turn led to the lifting of the hold order on the accounts on Feb. ",1
"Manila Electric Co. (Meralco), the country’s largest power distributor, announced on Wednesday that there will be a slight increase in the rate for a typical household this December of P0.1011 per kilowatthour after four straight months of reduction totalling P0.35, thereby bringing it to P8.36 per kWh.This translates to an increase of around P20 in the total electricity bill of a household with monthly consumption of 200 kWh. The increase this month is mainly a result of the upward movement in the generation charge.This month’s overall rate, however, is still lower by P0.25 per kWh compared to December 2015’s P8.61 per kWh.This December, there was an increase in the generation charge, which is P0.0915 per kWh higher than last month’s P3.8436 per kWh. At P3.9351 per kWh, the generation charge is P0.1948 per kWh lower compared to December 2015’s P4.1299 per kWh.The increase resulted mainly from a significant weakening of the peso against the US dollar. From a level of P46.580 per US dollar in August, the peso depreciated to P48.405 per US dollar in October, and further to P49.73 per US dollar in November.Partly because of this, the cost of power from the Independent Power Producers (IPPs), whose billings are around 96 percent dollar-denominated, increased by P0.2615 per kWh. The increase resulted from lower dispatch this month with the scheduled maintenance of Santa Rita Module 30 during the whole supply month.The share of the IPPs to Meralco’s total requirements for November was at 36.4 percent.Cost of power sourced from plants under the Power Supply Agreements (PSAs) also increased by P0.2214 per kWh mainly because of higher fuel cost and the weakening of the peso against the US dollar. PSA billings are also affected by peso depreciation as around two-thirds of their costs are dollar-denominated. The PSAs stood at 40.8 percent to power distributor.Overall charges from the Wholesale Electricity Spot Market (WESM) decreased by P0.3734 per kWh, which partly mitigated the higher charges from the IPPs and PSAs. Spot prices remained low in December because of lower demand and fewer outages compared to those of last month. The share of WESM purchases to Meralco’s total requirements went up from 20.1 to 22.5 percent.In terms of transmission charge, there was also an increase in rates for residential customers by P0.0031 per kWh, mainly because of slight increase in ancillary service charges.Taxes and other charges also increased by a combined amount of around P0.0065 per kWh.Meralco’s distribution, supply and metering charges, meanwhile, have remained unchanged for 17 months, after these registered reductions in July 2015.The distribution company reiterated that it does not earn from the pass-through charges, such as the generation and transmission charges. Payment for the generation charge goes to the power suppliers, while payment for the transmission charge goes to the National Grid Corporation of the Philippines (NGCP).Meanwhile, in preparation for the coming holidays, Meralco encourages its customers to practice energy safety and efficiency this Christmas season, especially with Christmas lights.It gives a few useful tips that consumers can follow when buying or using Christmas lights this December.• When buying Christmas lights, test them first and ensure that all bulbs are functioning, and that the plug is not loose.• LED Christmas lights can save you up to P60 per month compared to incandescent bulbs.• Choose LED Christmas lights not only to save on energy but also to be safe from accidents.• If reusing old Christmas lights, check the bulbs and the plug, and ensure that these are still working properly.• Do not use indoor-type lights and décor for outdoor purposes and, when replacing light bulbs, care should be taken and be sure that the Christmas light set is unplugged.",1
"THE Supreme Court ruling upholding the legality of the K-to-12 program will leave about 10,000 teachers without jobs, a group warned on Tuesday.The group Tanggol Wika said some 10,000 Filipino and Panitikan teachers and professors stand to lose their jobs because of the high court’s decision.The group added that it plans to file an appeal before the tribunal.“Maraming mga bagay na mataas na antas ng diskurso na mas sa college mas matatalakay. Kagaya ng pagtalakay ng mga isyu sa lipunan, pagre-research sa sariling wika. Sampung libong guro ngFilipino at panitikan sa kolehiyo ang posibleng mawalan ng trabaho dahil sa naging desisyon ng korte (There are issues and topics that are better discussed in college. These include issues on society, research on the Filipino language. About 10,000 literature and Filipino teachers will possibly lose their jobs because of the court’s decision),” David Michael San Juan, convenor of Tanggol Wika, said.Education Secretary Leonor Briones was quick to take up the cudgels for the teachers, saying they can teach senior high school students.“The door is always open. They can apply,” Briones said.In a ruling promulgated on Oct. 9, 2018, the high court dismissed the consolidated petitions filed by various schools, teachers, professors and legislators questioning the constitutionality of Republic Act 10533 or the Enhanced Basic Education Act of 2013.The ruling paved the way for the implementation of CHEd (Commission on Higher Education) Memorandum 20, which removes Filipino and Panitikan as part of the core subjects in college.",1
"Lawyer Larry Gadon filed a graft complaint against Chief Justice Maria Lourdes Sereno for alleged non-filing of Statements of Assets, Liabilities and Net Worth (SALN) before the Department of Justice (DoJ) on Friday.Gadon filed the complaint instead of the Office of the Ombudsman, which usually has jurisdiction over high salary grade officials like the Chief Justice.In his three-page complaint, he said Sereno’s missing SALN during her time as a professor at the University of the Philippines violate Section 7 of the Anti-Graft and Corrupt Practices Act and Section 8(a) of the Code of Conduct and Ethical Standards for Public Officials and Employees.Both require the disclosure of assets through SALN.Earlier, Rep. Reynaldo Umali of the Second District of Oriental Mindoro recognized that filing a criminal suit against Sereno, an impeachable officer, is a gray area because of the theory of immunity from suit.“Those violations do not matter until or unless she is removed, so we cannot file administrative, criminal or even civil cases because she has immunity, she cannot be removed unless she is impeached,” Umali said.Acknowledging that, Gadon said in his complaint that he is filing the criminal suit anyway to “toll the running of the prescriptive period for the offenses charged.”Jojo Lacanilao, Sereno’s spokesman, said of the complaint, “It’s a laughable move by desperate people.”Legally, in filing the complaint, Gadon wants to stop the countdown of the prescription period.Graft has a prescription period of only 10 years and the last year that Sereno allegedly committed an offense was in 2006, which is over 11 years ago.Meanwhile, Gadon said “Sereno only filed her SALN for the years 1998, 2002 and 2006,” citing the UP College of Law and the Office of the Ombudsman.Both offices told the House Committee on Justice, which is hearing the impeachment complaint against Sereno,that they retrieved only one SALN each.The Ombudsman found only Sereno’s 1998 SALN, while UP found only Sereno’s 2002 SALN.Based on the Chief Justice’s Personal Data Sheets submitted to the committee, Gadon said Sereno worked in UP from 1986 to 2006, or for 20 years.“That means she did not file her SALN 17 times!” he said.Sereno’s camp said the 1986 to 2006 time frame of the Chief Justice’s stint in UP “sounds about right.”Gadon has served as “management and legal consultant” of companies involved in realty development, food manufacturing, information technology, aviation and safety technology and health care, among others.He was admitted to the Bar in 1993.But before he was identified as the man behind the first valid complaint against the country’s Chief Justice, Gadon was widely known as part of the legal team of former president and now Pampanga Rep. Gloria Macapagal-Arroyo.",1
